channelId,channelTitle,createdAt,totViews,subscribers,videoCount,topicsIds,topicCat
UCWk_6kgfcNwWbVUdq34QMSg,KhoVEN ,2023-01-01T07:24:48.636363Z,699636748,1150000,184,"/m/068hy,/m/02jjt,/m/019_rr","https://en.wikipedia.org/wiki/Pet,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCYO_jab_esuFRV4b17AJtAw,3Blue1Brown,2015-03-03T23:11:55Z,563165861,6570000,185,/m/01k8wb,https://en.wikipedia.org/wiki/Knowledge
UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,2008-03-21T15:25:54Z,4522899378,19600000,1686,"/m/019_rr,/m/07c1v","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Technology"
UC6phzNW-jqEZldwJ3BFrWgg,BumpyBear,2020-10-23T19:42:33.308858Z,1110482336,1890000,829,"/m/02jjt,/m/019_rr","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCRwczJ_nk1t9IGHyHfHbXRQ,Nathaniel Bandy,2007-04-26T12:19:27Z,747910784,1310000,1224,"/m/0403l3g,/m/025zzc,/m/0bzvm2,/m/02ntfj","https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Action-adventure_game"
UCWFKCr40YwOZQx8FHU_ZqqQ,JerryRigEverything,2012-07-23T07:07:54Z,2212627100,8910000,1253,"/m/07c1v,/m/019_rr","https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCaQeRtwWEaCBMaZnH2jEwMw,ThatwasDope,2021-12-14T12:13:02.854272Z,200550213,209000,140,/m/019_rr,https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCrngywJZXtm7k4on53vnpwg,JHoff ,2017-02-09T14:35:30Z,391774690,936000,228,"/m/03glg,/m/019_rr,/m/07c1v","https://en.wikipedia.org/wiki/Hobby,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Technology"
UCjxJCfrpA_Mv-In6p42SvQw,VΛINT,2023-10-15T16:56:33.005869Z,58524971,139000,20,"/m/0bzvm2,/m/019_rr","https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCsArRWQNGOhFAzLpKjowJ0g,Keon's Lab,2014-10-25T15:40:35Z,5726130,17800,103,"/m/07c1v,/m/019_rr","https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCxtmlJEOx5PcH701iM3RTeQ,FLACKOFINALLYFAMOUS,2015-11-02T15:06:07Z,2452915,28000,264,"/m/0glt670,/m/04rlf,/m/064t9","https://en.wikipedia.org/wiki/Hip_hop_music,https://en.wikipedia.org/wiki/Music,https://en.wikipedia.org/wiki/Pop_music"
UCnfWi7eVPFm8xGWfBT1zjeQ,cdotkom,2011-08-14T18:51:02Z,258753321,365000,1528,"/m/019_rr,/m/0bzvm2,/m/07c1v","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Technology"
UCSvLdOutljpFydkLq5EVN0g,ام محمد لتعليم الكروشي و البريد,2019-10-13T09:51:48.722688Z,751025,23300,256,"/m/019_rr,/m/032tl,/m/03glg","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Fashion,https://en.wikipedia.org/wiki/Hobby"
UC_q5WZtFp36adwqhKpZzxwQ,SypherPK,2011-01-23T01:32:56Z,4930556859,9760000,2915,"/m/02ntfj,/m/0403l3g,/m/025zzc,/m/0bzvm2,/m/03hf_rm","https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Strategy_video_game"
UCMiJRAwDNSNzuYeN2uWa0pA,Mrwhosetheboss,2011-04-20T12:10:24Z,6128709628,19800000,1736,"/m/07c1v,/m/019_rr","https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCBS1NUWY7oC6FFHaXQy4zAA,Zach's Tech Turf,2015-04-26T00:35:30Z,890336358,988000,2195,"/m/0bzvm2,/m/07c1v,/m/019_rr","https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCOOHeyoRZIYI7OIsIhA1vsg,Kaz Sawyer,2014-06-20T04:19:36Z,4186662203,8140000,562,"/m/02jjt,/m/019_rr","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCXGgrKt94gR6lmN4aN3mYTg,Austin Evans,2007-08-05T01:39:45Z,1493198670,5580000,2176,"/m/0bzvm2,/m/07c1v,/m/019_rr","https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCAwylBbx8RiRD3VsaYdwNTw,Video Advice,2015-11-04T22:44:09Z,372384779,3520000,356,"/m/098wr,/m/06bvp,/m/01k8wb","https://en.wikipedia.org/wiki/Society,https://en.wikipedia.org/wiki/Religion,https://en.wikipedia.org/wiki/Knowledge"
UCPvRdfUooqCf0zPOYvbBzVA,mryeester,2020-02-27T19:43:10.612886Z,1710814462,1320000,804,"/m/019_rr,/m/07c1v","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Technology"
UC7bYyWCCCLHDU0ZuNzGNTtg,The Comments Section with Brett Cooper,2022-01-25T20:37:52.001688Z,3469266599,4400000,3012,"/m/098wr,/m/02jjt,/m/019_rr","https://en.wikipedia.org/wiki/Society,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UC1yNl2E66ZzKApQdRuTQ4tw,Sabine Hossenfelder,2007-01-13T12:55:31Z,210876591,1500000,668,"/m/01k8wb,/m/098wr","https://en.wikipedia.org/wiki/Knowledge,https://en.wikipedia.org/wiki/Society"
UCDNPo1xqZK05k_4B41oHtpQ,LumiChoice,2024-09-18T08:41:32.651881Z,8508877,321000,28,"/m/03glg,/m/019_rr","https://en.wikipedia.org/wiki/Hobby,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCeeFfhMcJa1kjtfZAGskOCA,TechLinked,2018-05-03T19:49:25Z,545838869,1900000,1048,"/m/019_rr,/m/07c1v","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Technology"
UCgaGxe-3-LlPPLwelKOUYsA,DIGITAL CREATOR BLUE,2023-07-24T08:45:55.907766Z,157279741,342000,229,"/m/019_rr,/m/07c1v","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Technology"
UCOmcA3f_RrH6b9NmcNa4tdg,CNET,2006-05-05T19:10:07Z,1839536204,3880000,22806,"/m/019_rr,/m/07c1v","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Technology"
UCsBjURrPoezykLs9EqgamOA,Fireship,2017-04-07T18:17:23Z,492904229,3370000,679,"/m/01k8wb,/m/07c1v,/m/019_rr","https://en.wikipedia.org/wiki/Knowledge,https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCkWQ0gDrqOCarmUKmppD7GQ,JayzTwoCents,2012-08-26T20:24:44Z,1139663992,4110000,2334,"/m/0bzvm2,/m/07c1v,/m/019_rr","https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UChIs72whgZI9w6d6FhwGGHA,Gamers Nexus,2009-05-12T02:03:49Z,655753683,2290000,2997,"/m/019_rr,/m/07c1v,/m/0bzvm2","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Video_game_culture"
UCrHJcn0pg8FdauI6feC1gGQ,TEAM-KILLER,2022-07-04T05:03:47.470087Z,85345429,1050000,820,"/m/02ntfj,/m/025zzc,/m/0bzvm2,/m/0403l3g","https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Role-playing_video_game"
UCtMVHI3AJD4Qk4hcbZnI9ZQ,SomeOrdinaryGamers,2012-03-16T04:45:52Z,1230993463,3840000,3180,"/m/07c1v,/m/019_rr,/m/098wr,/m/0bzvm2","https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Society,https://en.wikipedia.org/wiki/Video_game_culture"
UCK6hhqTTTHWoub9SStsdFYg,SaturdayMorningProps,2020-08-05T18:08:01.69538Z,8630029,31700,92,"/m/019_rr,/m/03glg","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Hobby"
UC6mboRNUSgSjumTsQoRwsVQ,Brandon Conner,2013-12-08T23:19:06Z,2606340217,2870000,2933,"/m/0bzvm2,/m/02jjt,/m/02vxn","https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film"
UCnQKHXy3642l9hUmZyedkjw,Fun With Screen ,2023-05-02T17:56:20.861469Z,1117268874,2650000,1087,"/m/07c1v,/m/019_rr","https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCcWQnkOd-GWPnJRXTK5AXBQ,Nikola Toy,2022-11-26T16:25:35.847386Z,2057251688,3240000,1220,"/m/03glg,/m/019_rr,/m/07c1v","https://en.wikipedia.org/wiki/Hobby,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Technology"
UCP2gdh7HfjgCoi8lO50dA5w,Fortune Magazine,2011-11-10T20:41:12Z,35842449,178000,5115,"/m/01k8wb,/m/098wr","https://en.wikipedia.org/wiki/Knowledge,https://en.wikipedia.org/wiki/Society"
UCC-eP3EYHMwsT1Qpn7zgg4g,Maneetpaul Singh,2013-11-13T04:24:01Z,5987473,30800,325,"/m/019_rr,/m/07c1v","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Technology"
UCiKNvzMjBFowg5Sj6pevymA,META PCs,2021-03-19T15:19:46.3105Z,110786573,207000,719,"/m/019_rr,/m/07c1v,/m/0bzvm2","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Video_game_culture"
UCi70PpB6kKKMvPXkalau2nQ,SCREENSABER,2022-02-14T20:17:37.49678Z,20466826,24200,28,"/m/019_rr,/m/07c1v","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Technology"
UC5syThgjktDV-C8_vNn0fvA,CircuitBoredd,2014-01-12T23:01:55Z,4770126,16700,146,"/m/019_rr,/m/07c1v","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Technology"
UCClfFsWcT3N2I7VTXXyt84A,Salem Techsperts,2014-10-15T21:30:10Z,621305277,1460000,349,"/m/019_rr,/m/07c1v","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Technology"
UCRYOj4DmyxhBVrdvbsUwmAA,optimum,2017-02-06T04:59:45Z,261680136,1160000,669,"/m/0bzvm2,/m/07c1v,/m/019_rr","https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCDTBGMkDfRYm3dR-GwHOZ2w,Satoshi Texts,2022-11-21T06:37:17.782541Z,7338614,11700,109,"/m/019_rr,/m/0bzvm2","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Video_game_culture"
UCKy1dAqELo0zrOtPkf0eTMw,IGN,2006-09-19T03:13:01Z,18279611035,18500000,165834,"/m/0403l3g,/m/02ntfj,/m/025zzc,/m/0bzvm2,/m/02jjt","https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Entertainment"
UC3-_PHnCTrFcXl5jy9bgFEQ,Hechos No Contados,2023-11-14T08:21:54.783063Z,828588240,3500000,328,/m/019_rr,https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCEcrRXW3oEYfUctetZTAWLw,WVFRM Podcast,2019-03-05T15:08:10Z,71696101,432000,233,"/m/019_rr,/m/07c1v","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Technology"
UChHxJaKDqH4bOs0pX3hkKnA,Basically Homeless,2010-03-02T00:37:06Z,165224521,1980000,123,"/m/0403l3g,/m/02ntfj,/m/025zzc,/m/0bzvm2,/m/07c1v","https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Technology"
UCU9tTuv-x1PII3zQiHo6HQA,Hak Hang,2015-11-18T00:39:35Z,271410690,377000,181,"/m/019_rr,/m/07c1v","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Technology"
UCG7J20LhUeLl6y_Emi7OJrA,The Studio,2021-04-23T19:04:24.564465Z,55419266,868000,142,"/m/07c1v,/m/019_rr","https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCdZP_6QvuYiHi4yLufgZUNg,PLACITECH,2021-06-28T22:09:48.236993Z,158104237,361000,232,"/m/07c1v,/m/019_rr","https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UC0vBXGSyV14uvJ4hECDOl0Q,Techquickie,2012-01-15T15:40:19Z,890547836,4310000,1259,"/m/019_rr,/m/07c1v","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Technology"
UCptwuAv0XQHo1OQUSaO6NHw,Max Tech,2018-09-21T17:05:54Z,399981220,1210000,1716,"/m/07c1v,/m/019_rr","https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCUyeluBRhGPCW4rPe_UvBZQ,ThePrimeTime,2021-03-05T17:02:28.224517Z,149831191,609000,1000,"/m/019_rr,/m/01k8wb,/m/07c1v","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Knowledge,https://en.wikipedia.org/wiki/Technology"
UCWrmbQy_KxoBTAHCU7HiErg,ARGEN,2021-05-16T17:23:13.803037Z,10965165865,18400000,3852,"/m/019_rr,/m/02jjt","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Entertainment"
UCiQMYozSSTkJ2twtZM1bG9w,zollotech,2008-09-14T01:41:41Z,572165724,1600000,3987,"/m/019_rr,/m/07c1v","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Technology"
UCf_suVrG2dA5BTjJhNLwthQ,Odd Tinkering,2017-05-24T20:49:47Z,398627806,2740000,151,"/m/03glg,/m/07c1v,/m/019_rr,/m/0bzvm2","https://en.wikipedia.org/wiki/Hobby,https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Video_game_culture"
UCdBK94H6oZT2Q7l0-b0xmMg,ShortCircuit,2020-01-24T01:20:03.253799Z,593850034,2310000,902,"/m/0bzvm2,/m/07c1v,/m/019_rr","https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCI4kahy_vOpM6yvykXCcpOA,Brandon Shepherd,2013-12-04T15:09:17Z,58668108,580000,47,"/m/03glg,/m/019_rr","https://en.wikipedia.org/wiki/Hobby,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UC-yRDvpR99LUc5l7i7jLzew,Bg2 Pod,2024-01-10T20:46:29.043675Z,1146944,39600,19,"/m/01k8wb,/m/098wr","https://en.wikipedia.org/wiki/Knowledge,https://en.wikipedia.org/wiki/Society"
UCpZy-Hfqcxf-R7nQzlv9Bvw,Brandon Butch,2008-09-27T05:33:54Z,424898552,1250000,1677,"/m/019_rr,/m/07c1v","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Technology"
UCzmwnZ_ZElg6kuE6e5QS4pg,Brian Tong,2006-10-29T08:10:35Z,61357700,299000,752,"/m/019_rr,/m/07c1v,/m/03glg","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Hobby"
UCpD1JD5uUDg8vBpLHlXxzwQ,Tech podcasts,2023-10-09T15:11:24.618041Z,84015589,72800,95,"/m/019_rr,/m/02jjt,/m/07c1v","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Technology"
UC5O1JiK8QpCDtfO4stF2heA,Pablo Pol,2023-11-20T00:57:21.417843Z,3414730315,7610000,356,/m/019_rr,https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCC2lbKruS3-22iTD_1fe_MQ,NXCRE,2017-12-09T20:57:54Z,1243688178,443000,1082,"/m/04rlf,/m/02jjt","https://en.wikipedia.org/wiki/Music,https://en.wikipedia.org/wiki/Entertainment"
UCsNGtpqGsyw0U6qEG-WHadA,DJI,2010-06-06T08:29:25Z,894158510,2610000,1827,"/m/03glg,/m/019_rr,/m/07c1v","https://en.wikipedia.org/wiki/Hobby,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Technology"
UCoi3Uk6JtP9QgA5BRwnh6NQ,GregsGadgets,2015-01-06T01:18:54Z,108284524,350000,917,"/m/019_rr,/m/07c1v","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Technology"
UCaKZDEMDdQc8t6GzFj1_TDw,Be Inspired,2015-04-15T21:45:46Z,459385269,8990000,365,"/m/06bvp,/m/098wr","https://en.wikipedia.org/wiki/Religion,https://en.wikipedia.org/wiki/Society"
